Name,City,Latitude,Longitude,Diesel price 
SRI SHANKARA SERVICE STATION,BANGALORE,13.009684,77.562416,91.07
SRI SHIVA SERVICE STATION,ANEKONDA,14.477144,75.928798,92.22
SRI SATYA SAI ENTERPRISES,HUNSUR,12.308694,76.290603,90.92
SURINDER`S SERVICE STATION,SRIRANGAPATNA TALUK,12.39048992,76.59048892,90.57
SANGAM SERVICE STATION,"SADASHIVNAGAR, BANGALORE",13.004886,77.580742,91.07
TALLAM AUTO MOBILES,BANGALORE,12.960304,77.55727,91.07
TALLAM N RATHNAM,GOWRIBIDANUR,13.604653,77.512061,91.41
T.V. VENKATASWAMY & SONS,MADHUGIRI,13.657164,77.215607,91.74
UNIVERSAL FILLING STATION,BANGALORE,13.019498,77.707861,91.07
VIJAYA BHARAT FUEL & SERVICES,HOSADURGA,13.791011,76.298891,91.8
VENKATESWARA & COMPANY,"MADIVALA, BANGALORE",12.920808,77.620826,91.07
V G SHETRU,HOLALKERE,14.042854,76.189773,92.13
VINOD AUTO SERVICE,FRAZER TOWN BANGALORE,12.990909,77.613889,91.07
W SRINIVAS RAO & SONS,CHITRADURGA,14.221037,76.407722,92.25
LAXMI TRADERS,CHIPLUN,17.546517,73.52742,92.04
FAROOQ AGENCIES,BEED,18.989822,75.75331,91.95
K NANDIBASAPPA & SONS,MYSORE,12.30484,76.651161,90.6
COORG COFFEE GROWERS CO-OP. SO. LTD,HUNSUR,12.312603,76.288354,90.92
BP-ANNA NAGAR (CHENNAI),CHENNAI,13.093314,80.194616,92.4
V.KRISHNAMURTHY & SONS,CHENNAI,13.130451,80.239055,92.4
S.VELAYUDAM,CHENNAI,13.099407,80.172332,92.4
SRI AMMAN ENTERPRISES,KARANODAI,13.243214,80.159318,92.45
SRI DEVI ENTERPRISES,AVADI CHENNAI,13.119636,80.09692,92.5
SRI CHAMUNDEESWARI,CHENNAI,13.118474,80.14985,92.42
SRI CHAMUNDEESWARI,CHENNAI,13.1540608,80.20782386,92.39
VELU FILLING STATION,UTHUKOTTAI,13.32978,79.88761,92.75
SATISH SERVICE STATION,CHENNAI,13.147178,80.301422,92.4
AMMAN AUTO SERVICES,CHENNAI,13.055977,80.264697,92.4
CENTRAL PETROL SUPPLIES,KANDANCHAVADI CHENNAI,12.967497,80.248631,92.47
GEMINI AUTO SERVICES,CHENNAI,13.055837,80.248938,92.4
JALPHIROJ & CO.,CHENNAI,13.065003,80.2434,92.4
KOHINOOR,CHENNAI,13.060158,80.261113,92.4
K.R.VENUGOPALAN,CHENNAI,13.080497,80.254891,92.4
LAXMI AUTO SERVICES,ROYAPURAM CHENNAI,13.110211,80.294749,92.4
LALI AUTO & FUELS,CHENNAI,13.08602,80.248657,92.4
M.R. SHANMUGAM,CHENNAI,13.098121,80.238647,92.4
PADMA PETROLEUM AGENCY,CHENNAI,13.080487,80.267044,92.4
SIMPSON & CO.,CHENNAI,13.072644,80.273881,92.4
S.L.NARASIMHAM,CHENNAI,13.0798,80.260351,92.4
SRI RAMAJEYAM SERVICE STATION,CHENNAI,13.049166,80.263936,92.4
TAMILNADU FISHERIES DEPT.,CHENNAI,13.129388,80.297676,74.76
V.S.SUBRAMANIA CHETTY,CHENNAI,13.086929,80.289886,92.4
SRI RAJA RAJESWARI AUTOMOBILES,TIRUVANNAMALAI,12.224329,79.062486,94.18
KANNAPPA TRADERS,POLUR,12.512985,79.128127,93.85
MRS. VIJAYALAKSHMI GOPAL,"TIRUVANNAMALAI,GANDHI NAGAR",12.234935,79.075624,94.18
SRI AUROBINDO UDYOG SERVICE STATION,PONDICHERRY,11.941814,79.820285,86.5
VIKRAM AGENCIES,"MADAGADIPET, PONDY",11.918323,79.639159,86.51
A R DAMODARA MUDALIAR & CO.,PENNADAM,11.401703,79.239678,93.69
ARUMUGAM TRADERS,TITTAGUDI,11.404804,79.108692,93.6
ARUMUGAM TRADERS,DALAVOI,11.377577,79.224386,93.81
ASWATH & CO.,CUDDALORE-NT,11.743428,79.759882,94.39
A R DAMODARA MUDALIAR & CO.,CUDDALORE-NT,11.750067,79.760742,94.39
A R DAMODARA MUDALIAR & CO.,NELLIKUPPAM,11.778365,79.661187,94.27
A R DAMODARA MUDALIAR & CO.,PANRUTI,11.767516,79.549896,94.17
A R DAMODARA MUDALIAR & CO.,VRUDHACHALAM,11.519447,79.323417,94.41
KR MUDALIAR & RS MUDALIAR,CHIDAMBARAM,11.402509,79.691359,94.42
KR MUDALIAR & RS MUDALIAR,SETHIATHOPE,11.421139,79.529107,94.4
SRI VASAVI ENTERPRISES,"MANDARAKUPPAM, NEYVELI",11.538667,79.46748,94.39
SRI BHAKAVATHE ENTERPRISE,NEYVELI,11.618799,79.506201,94.42
V N SURIYAMURTHY PETROLEUM AGENCY,SETHIATHOPE,11.440741,79.541702,94.4
ANANDA AGENCIES,TIRUVANDARKOIL,11.918672,79.653258,86.51
A R DAMODARA MUDALIAR & CO.,KALLAKURICHI,11.732107,78.961413,94.41
A. DAMODARA MUDALIAR & CO,VILLUPURAM,11.934868,79.48437,93.89
A. DAMODARA MUDALIAR & CO,VILLUPURAM,11.934824,79.484369,93.89
SRI KANDASAMY TRADERS,KACHIRAYAPALAYM,11.782361,78.863864,94.4
KARTHIKEYAN AGENCIES,TIRUKOILUR,11.970299,79.206195,94.23
A.R. DAMODARA MUDALIAR & CO.,ULUNDURPET,11.691202,79.29456,94.23
SRI KRISHNA AGENCY,CHINNA SALEM,11.629948,78.865878,93.94
SRI BALAJI AGENCY,TINDIVANAM,12.241994,79.663909,93.54
SRI BALAJI AGENCY,TINDIVANAM,12.223166,79.64762,93.54
BALAKRISHNA AUTOMOBILES,CHENNAI,13.029175,80.251694,92.4
EKAYARS,CHENNAI,13.033892,80.238234,92.4
THE ELITE PETROL SERVICE,CHENNAI,13.049329,80.253078,92.4
G SITARAM AND CO,CHENNAI,13.018262,80.261197,92.4
K PARAMASIVAN AND SONS,CHENNAI,13.012722,80.222254,92.4
MARUTHI AGENCY,CHENNAI,13.040774,80.212149,92.4
SARATH FUELS,CHENNAI,12.982302,80.218124,92.41
SARATH FUELS,"NEAR POONAMALLI, CHENNAI",13.031109,80.035537,92.63
SRI KRISHNA SERVICE STATION,CHENNAI,13.053373,80.222858,92.4
SRI MEENAKSHI ENTERPRISES,CHENNAI,13.029039,80.257123,92.4
UMA SERVICE STATION,CHENNAI,13.053597,80.226414,92.4
UMA SERVICE STATION,MEVALURKUPPAM,13.030339,80.034072,92.63
VETRIVEL AGENCIES,PALLIKARANAI,12.922499,80.196999,92.53
SARATH ENTERPRISES,"POONAMALLEE, CHENNAI",13.030983,80.035446,92.6
A SHANMUGASUNDRAM,CHROMPET,12.943851,80.134647,92.55
A S M ABDUL CADER AND CO,CHENNAI,12.994312,80.187062,92.48
BALASUBRAMANIAN AUTO DIESEL CENTER,CHENNAI,12.886217,80.082711,92.83
RADHA AGENCIES,CHENNAI,12.931717,80.122438,92.58
AMUTHAM AGENCIES,AMBUR,12.802879,78.73615,94.11
SHANTHI SERVICE STATION,WALAJAPET,12.9087,79.408193,93.22
BALASUNDARAM AGENCIES,OCHERI,12.8973108,79.5056682,93.15
B.J.LAKSHMI AGENCIES,KANNAMANGALAM,12.765584,79.153272,93.61
CHANDRANAG AGENCIES,PERANAMBUT,12.943334,78.721319,94.11
KUMAR AGENCIES,ARCOT,12.911248,79.327015,93.46
N.S.RAJAN,AMBUR,12.781684,78.719079,94.11
N.S.RAJAN,VANIYAMBADI,12.678422,78.620666,94.28
PADMA AUTO SERVICE&SUPPLIES CO.,VELLORE,12.92982,79.133818,93.7
B.R.RAJASEKARAN&CO.,KATPADI,12.965162,79.137555,93.71
A.P.RANGANAYAKI AMMAL,SHOLINGHUR,13.11614023,79.42528335,93.32
V.S.RENUGOPAL,"POIGAI, VELLORE",12.91649,79.041214,93.75
SRI BALAJI AGENCY,ANPOONDI,12.915193,79.071458,93.7
SRI SRINIVAS AUTO SERVICE,VELLORE,12.923473,79.120502,93.7
T.R.SUBRAMANIAM&BROR.,ARKONAM,13.083693,79.663362,93.2
BANUMATHI AGENCIES,TIRUPATTUR,12.497409,78.568851,94.39
YUVARAJA AUTOMOBILES,GUDIYATTAM,12.94423,78.870684,93.95
B.G.KRISHNAN,KANCHIPURAM,12.844287,79.699451,93.1
SRINIVASA FILLING STATION,SRIPERAMBUDUR,12.9672,79.954218,92.77
P.SHANMUGHAM&BROS.,KANCHIPURAM,12.832968,79.703647,93.1
SUNDARAM AGENCIES,UTHIRAMERUR,12.615353,79.762174,93.25
M.VEDACHALA MUDALIAR & CO.,CHENGALPET,12.690444,79.9813062,93.04
M.VEDACHALA MUDALIAR & CO.,CHENGLEPUT,12.65742,79.95835,93.04
M.VEDACHALA MUDALIAR & CO.,MADHURANTAKAM,12.51172,79.88488,93.23
K.M.THAMBU CHETTY & SON,TIRUVALLUR,13.139472,79.907586,92.7
M.LAKSHMIAH CHETTY & SONS,TIRUTTANI,13.183906,79.610736,93.11
SRI RAJA RAJESWARI FILLING STATION,BANNUR,12.333283,76.869614,90.68
S.K.PALOD,CHANDWAD,20.331328,74.234488,90.52
B.C.BARMECHA.,LASALGAON,20.147293,74.234413,90.65
M.G.AGENCIES,SOYEGAON,20.559276,74.517966,90.68
M.R.CHOPADA,WANI,20.329119,73.888376,91.04
M.G.AGARKAR (SAINE),MALEGAON,20.579735,74.578209,90.79
B.P.JAIN (SAKRI),SAKRI,20.993081,74.315616,91.06
EAST & WEST ENGG CO.,DONDAICHA,21.32979,74.553733,91.14
N.D.SHAH & CO.,NANDURBAR,21.367157,74.243112,91.5
SWASTIK OIL TRADERS,NAVAPUR,21.163762,73.801675,91.75
ABDUL HAMEED M.YUSUF,SONGIR,21.070344,74.786004,90.71
C.R.CONTRACTOR & CO,SHIRPUR,21.330144,74.897549,91.15
"RAM AUTOMOBILES,",KHAPAR,21.539969,73.943538,91.96
SWAMY SAMARTH HIGHWAY SERVICE,DHAHIWAD,21.338257,74.933203,91.1
GAIKHE BROTHERS,"PIMPALGAON BASWANT, NIPHAD TALUKA",20.160763,73.987823,90.88
NAMPUR B.V.K.S.S. LTD,NAMPUR,20.726277,74.310624,90.98
SHRIRAM MOTOR STORES,ARDHAPUR,19.259946,77.364984,92.04
K.NOORJIBHAI PETROLEUM (MOHIDA),SHAHADA,21.503831,74.482723,91.42
BASMATNAGAR OIL AGENCY,BASMAT,19.323055,77.160135,92.01
SHRIRAM MOTOR STORES,NANDED,19.16526,77.317842,92.02
HARBHAGWAN HARBHAJANLAL,SHAHAGADH,19.361191,75.712631,92.01
BHAVANI AUTO,AURANGABAD,19.873168,75.369794,91.7
N.A. PRINTER,AURANGABAD,19.874147,75.315861,91.7
N.A. PRINTER,AURANGABAD,19.896684,75.337745,91.7
UNIQUE AUTO,AURANGABAD,19.870252,75.326361,91.7
SATSANG FUEL SERVICES,BILLOLI,18.783196,77.69108,92.02
DEEPALI MULTI SERVICES,JALNA,19.849828,75.87089,92.04
M.B. RATHORE & CO.,DEGLOOR,18.547784,77.584025,92.02
M.W. MISHRIKOTKAR,DEULGAONRAJA,20.005519,76.029879,92.02
KHANDELWAL BROS.,FARDAPUR,20.580548,75.725368,91.9
SHYAM AUTOMOBILES,GANGAPUR,19.712371,74.986028,91.25
ASHOKKUMAR VITHALDAS & CO.,JALNA,19.84835,75.894565,92.04
LAXMICHAND BECHARDAS,JALNA,19.855663,75.899495,92.04
SAI AUTOMOBILES,LASUR,19.935107,75.010389,91.06
AGARWAL & SONS,MEHKAR,20.924588,77.324285,91.65
G.R. CHOUDHARI,NANDED,19.159266,77.311306,92.02
CHANDULAL T. PARIKH,SAILU,19.449116,76.434216,92.04
KUMAR & BROS.,SILLOD,20.2916144,75.649709,92.02
ARIHANT AUTO CENTRE,TEESGAON,19.847334,75.267061,91.33
PRAKASH & CO.,VAIZAPUR,19.925228,74.722052,90.92
R.R. FILLING STATION,PARBHANI,19.25613,76.784933,92.02
BRAHMANGAON PHALBAUG SAHAKARI,KOPERGAON,19.891191,74.481891,90.74
GULAM HUSSAIN ABDUL KAYAM (YEOLA),YEOLA,20.03777,74.487725,90.57
KARMAVEER SHANKARRAO KALE SSK LTD,KOPERGAON,19.891223,74.479995,90.74
HAKIMUDDIN M KADERBHAI,AMALNER,21.043314,75.06046,90.87
T.R. KAPOOR & CO.,BHUSAWAL,21.051863,75.782752,91.97
UMA AGENCIES,CHALISGAON,20.4655299,75.0029691,90.7
KIKABHAI M. KADERBHAI & SONS,DHARANGAON,21.005648,75.276271,91
JALGAON PETROL SUPPLY CO.,JALGAON,21.010972,75.569706,92.02
ABLA & CO.,MALKAPUR,20.897947,76.20512,91.52
A.H.H.H. GANI,NANDURA,20.828423,76.471229,91.15
R.M. CHOUBE & SONS,NASHIRABAD,21.00526,75.656269,91.85
SACHIN PETROLEUM,RANJANGAON,20.400753,75.040217,90.72
SHIVJI AUTO SERVICE,WAGUD,20.871855,76.259629,91.37
AIRPORT SERVICE STATION,DELHI,28.548023,77.256136,87.67
ANAND FILLING STATION,DELHI,28.628879,77.210248,87.67
ANAND SUPER SEVICE STN.,DELHI,28.679467,77.212041,87.67
ANIL FILLING STATION,DELHI,28.670483,77.102313,87.67
ANUP SERVICE STATION,DELHI,28.531083,77.250927,87.67
ARAVALI SERVICE STATION,DELHI,28.522886,77.099731,87.67
AUTO CARE,DELHI,28.6536,77.118954,87.67
AUTO CENTRE,DELHI,28.574565,77.237805,87.67
AUTO GRIT,DELHI,28.503042,77.280708,87.67
AUTO REST,DELHI,28.491806,77.304343,87.67
BCC AUTO PVT.LTD.,DELHI,28.63142,77.22189,87.67
BUDH SINGH GULAB SINGH,DELHI,28.527987,77.189809,87.67
CAR CARE CENTRE,DELHI,28.592184,77.237445,87.67
DAWAR SERVICE STATION,DELHI,28.829667,76.986643,87.67
DEEPAK AUTOMOBILES,DELHI,28.67645,77.315803,87.67
G.S.BHASIN & SONS,DELHI,28.574322,77.257423,87.67
GANPATI FILLING STATION,DELHI,28.688291,77.089723,87.67
GYMKHANA SERVICE STATION,DELHI,28.596196,77.204918,87.67
HARI CHAND & CO.,DELHI,28.705626,77.291853,87.67
JAGDISH FILLING STATION,DELHI,28.739353,77.118289,87.67
JAGLAN FILLING STATION,DELHI,28.556072,77.056641,87.67
JAIPUR GOLDEN TPT.CO.LTD.,DELHI,28.522202,77.082021,87.67
JIWAN SERVICE STATION,DELHI,28.604552,77.22459,87.67
KAMLA BEHL & C0.PVT.LTD.,DELHI,28.629647,77.221322,87.67
KANWAR & CO.,DELHI,28.691525,77.190907,87.67
KARTIK AUTO CENTRE,DELHI,28.648159,77.077278,87.67
KRITI NANAK FILLING STN.,DELHI,28.703093,77.157304,87.67
L.GOPINATH,DELHI,28.596467,77.132884,87.67
LAKSHMI FILLING STATION,DELHI,28.640245,77.074909,87.67
LINK ROAD PETROL F.STN.,DELHI,28.644456,77.198797,87.67
LINK ROAD PETROL S.STN.,DELHI,28.645055,77.198875,87.67
M.L.SETHI SERVICE STATION,DELHI,28.717999,77.110324,87.67
MANN SERVICE STATION,DELHI,28.642538,77.176285,87.67
MOBILE CENTRE,DELHI,28.663591,77.218806,87.67
MODERN SERVICE STATION,DELHI,28.624517,77.218776,87.67
MOOL CHAND SIRI PAL JAIN,DELHI,28.856247,77.124473,87.67
MUKUL DIESELS,DELHI,28.701651,77.289619,87.67
NATIONAL SERVICE STATION,DELHI,28.634858,77.217791,87.67
NAVYUG SERVICE STATION,DELHI,28.559181,77.232018,87.67
NEM CHAND TARA CHAND,DELHI,28.796248,77.13908,87.67
NEW HARYANA SERVICE STN,DELHI,28.688066,76.960351,87.67
OKHLA SERVICE CENTRE,DELHI,28.563197,77.264579,87.67
PAM FILLING STATION,DELHI,28.697041,77.271847,87.67
PREM SERVICE STATION,DELHI,28.562963,77.232151,87.67
PUSHPANJALI,DELHI,28.537794,77.153376,87.67
R.N.MOTORS,DELHI,28.67531,77.093428,87.67
R.S.BHOLA RAM & SONS,DELHI,28.678305,77.224698,87.67
RAIZADA MOTORS,DELHI,28.641781,77.23381,87.67
RAJINDER SERVICE STATION,DELHI,28.670952,77.226065,87.67
RAM SERVICE STATION,DELHI,28.614646,77.240612,87.67
RAVI FILLING STATION,DELHI,28.526736,77.233452,87.67
RING ROAD SERVICE STATION,DELHI,28.569027,77.221925,87.67
ROHINI FILLING STATION,DELHI,28.7025,77.122107,87.67
SAKSHAM MOTORS,DELHI,28.630702,77.111362,87.67
SHANKAR FILLING STATION,DELHI,28.66721,77.11895,87.67
SHIV SERVICE STATION,DELHI,28.593855,77.077849,87.67
SIDHU SERVICE STATION,DELHI,28.724267,77.164504,87.67
SINGH MOTORS,DELHI,28.550266,77.247925,87.67
SOAMI SERVICE CENTRE,DELHI,28.542213,77.221023,87.67
SONDHI MOTORS,DELHI,28.634459,77.220722,87.67
SYALL SERVICE STATION,DELHI,28.646919,77.140928,87.67
UNIQUE FILLING STATION,DELHI,28.606093,77.300204,87.67
VAIBHAV FILLING STATION,DELHI,28.630418,77.068255,87.67
VASANT AUTO SERVICES,DELHI,28.526301,77.156154,87.67
VASUNDHARA SERVICE STN.,DELHI,28.604382,77.323162,87.67
VEEJAY SERVICE STATION,DELHI,28.673722,77.186996,87.67
VIJ AUTO CENTRE,DELHI,28.607319,77.335322,87.67
YASHWANT PLACE SERVICE STATION,DELHI,28.583514,77.191015,87.67
M.A.S. JEELANI,MYSORE,12.3254,76.65865,90.6
K V SUBBA REDDY & COMPANY,NELLORE,14.438296,79.97106,97.85
HEMALATHA FILIING STATION,ALLUR,14.672071,80.049353,98.06
PT GOPALACHARI & SONS  NELLORE,NELLORE,14.450805,79.989319,97.85
KENNARD & CO VEDAPALAYAM NELLORE,NELLORE,14.40317,79.951206,97.85
PREMODAYA,BUCHIREDDYPALEM,14.534003,79.879993,97.97
SRI SRINIVASA FUELS,CHILLAKUR,14.12129,79.871463,97.45
SAI RAMA TRADERS,PADUGUPADU(KOVUR),14.502491,79.9916757,97.89
PRASANTHI FUELS,KAVALI TOWN,14.911223,79.992707,98.19
SREENIVASA FUELS,OZILI RAJUPALEM,14.034021,79.895164,97.24
"M SRINIVASA MUDALIAR, TADUKU VILLAG",TADUKU,13.476794,79.538656,97.57
R M N REDDY & CO,KADIRI TOWN,14.131511,78.154127,97.4
SRINIVASA SERVICING STATION,TADIPARTI,14.910387,78.000991,97.57
SRI BALAJI SERVICE STATION,MADANAPALLI,13.55308,78.505369,97.81
O VENKATARATNAM& SONS,PILER,13.654828,78.946896,98.17
MURUGAN AGENCIES,CHITTOOR TOWN,13.2136,79.096708,98.19
SRI VENKATESWARA SERVICE STATION,PALAMANER,13.201343,78.752317,98.25
SRI VENKATESWARA ENTERPRISES,BADVEL,14.740344,79.061437,96.87
SRI VENKATESWARA AUTO SERVICE STATI,KADAPA,14.471076,78.862569,96.5
V R SATYANARAYANA & SONS,RAJAMPET TOWN,14.193961,79.162932,96.8
HARI BROTHERS (I),KADAPA TOWN,14.46976499,78.81443739,96.5
PRAKASH TRADING COMPANY,PULIVENDLA,14.412022,78.226846,97.05
JANAB S A SATTAR,KADAPA,14.485861,78.815188,96.5
PALAM HARIKRISHNA NAIDU AGENCIES,KADAPA,14.521484,78.789305,96.5
BP - BANGARUPALEM,JAMBUVARI PALLI VILLAGE,13.198961,78.921082,98.18
GUDUR FILLING STATION MANUBOLU,MANUBOLU,14.22704,79.88172,97.5
KATHYAINI FILLING STATION,MYPADU,14.506339,80.159163,98.06
V BHASKAR NAIDU & CO,CHITTOOR TOWN,13.22133,79.102091,98.19
PASUPARTHYPETROLEUM COMPANY RENIGUN,TIRUPATI,13.631421,79.471326,97.63
HARI BROTHERS (III),KADAPA,14.474925,78.822241,96.5
K.MOHAN & COMPANY,TADA,13.594193,80.030352,96.89
SRI VENKATACHALAPATHY AGENCIES,CHENNAI,13.147123,80.221567,92.4
MASIH AUTOMOBILES,DELHI,28.658079,77.310863,87.67
RAMANLAL & BROTHERS (DAHEGAON),DAHEGAON,20.294471,74.444993,90.42
V.B. PAREKH,NAGEWADI,17.766566,73.98856,91.27
DANGARE AUTO SERVICES,MAN,17.702661,74.537405,91.64
R.M. DESAI & CO,KOREGAON,17.700909,74.166664,91.23
"DESAI & COMPANY, TARADGAON",TARADGAON,18.022595,74.27235,90.98
"SHAH DHARSI JIVAN & CO., MALSHIRAS",MALSHIRAS,17.862107,74.907203,91.55
"DESAI & COMPANY, NIRA",NIRA,18.102885,74.210475,90.77
G.D. GANDHI,WAI,17.948968,73.881124,91.14
IRANI PETROL PUMP,MAHABALESHWAR,17.926416,73.65723,92.04
YASHWANTRAO MOHITE KRISHNA SSK,RETHRE BR.,17.16585,74.248222,91.37
KRISHNA SK UDYOG S LTD,SHIVANAGAR,17.174492,74.248692,91.37
M.P. AUTOMOBILES,VALSE,17.613819,74.024747,91.41
MHAVASHE AUTO SERVICE,SATARA CAMP,17.68527,74.024004,91.34
NANDKUMAR & BROTHERS,KHEDMAHULLI,17.688135,74.037273,91.34
NITIRAJ  SERVICE  CENTRE,UMBRAJ,17.399115,74.10033,91.31
PANCHGANI TRADING CO,PANCHGANI,17.923639,73.798279,91.56
"V.B. PAREKH, SATARA",SATARA,17.7685937,73.991813,91.36
PHALTAN INDUSTRIES,PHALTAN,18.00114,74.424307,91.23
PRAJAKTA FILLING STATION,BELWANDI,18.718533,74.609431,90.77
RAJ AUTOMOBILES,SATARA,17.686749,74.007054,91.36
D. BALASUBRAMANIAM (OLD),THANJAVUR,10.777597,79.141028,93.06
D. BALASUBRAMANIAM (NEW),THANJAVUR,10.77145,79.11609,93.06
TANJORE FILLING STATION,THANJAVUR,10.796709,79.137498,93.06
SRI SRINIVASA SERVICE,THANJAVUR,10.777509,79.14164,93.06
ANNAI AGENCIES,PASUPATHIKOIL,10.887006,79.178585,93.14
R. KRISHNAMOORTHY,KUMBAKONAM,10.959193,79.382879,93.4
M.ABDUL MUTHALIF,THANJAVUR,11.139486,79.452414,93.58
TIRUMURUGAN AGENCIES,ORATHANADU,10.627355,79.250588,93.15
SIVA SHANKAR AGENCIES,TIRUVONAM,10.505318,79.161092,93.13
TAMIL NADU FISHERIES DEV.CORP,MALLIPATTINAM,10.278501,79.318708,75.74
A.S.M.ABDUL SALAM,LAKSHMANGUDI,10.717747,79.522861,93.45
SRI VENKATESWARA AGENCIES,TIRUVARUR,10.766466,79.63122,93.6
SRI VENKATESWARA AGENCIES,NANNILAM,10.882741,79.645419,93.64
M. S. RAMAMOORTHY IYER,MANNARGUDI,10.662888,79.451957,93.38
SRI SRINIVASA SERVICE,THIRUTHURAIPOONDI,10.537925,79.638078,93.58
A. KRISHNASWAMY IYENGAR & CO,KUTTALAM,11.070526,79.555393,93.64
KRISHNA AGENCIES,SIRKALI,11.246165,79.732262,93.91
N.S.CHETTIAR & P.P.C. CHETTIAR,NAGAPATTINAM,10.77141,79.843617,93.87
EAST COAST FILLING STATION,THOPPUTHURAI,10.377346,79.846956,93.96
P.DURAIRAJ & P. SOUNDARARAJ,KARAIKAL,10.946055,79.82707,86.29
THE PONDICHERRY STATE CO-OP,KARAIKAL,10.906818,79.832148,86.29
M.PACCHAMUTHU,GANDARVAKOTTAI,10.576108,79.018829,92.94
T V S MOBILITY PVT. LTD,PUDUKOTTAI,10.367591,78.813469,93.27
VENKATESWARA FUEL STATION,NAMANASAMUDRAM,10.330127,78.780221,93.28
S. ABDUL HAMEED & CO,ARANTANGI,10.170594,78.997686,93.59
S.ANNADURAI,KOTTAIPATTINAM,10.508614,78.631338,93.85
AMMAN AGRO FUELS,AVADAIYARKOIL,10.078406,79.041931,93.77
LAYA AGENCIES,TRICHY,10.800704,78.690398,92.99
A. G. MOHAMMED IBRAHIM & CO,TRICHY,10.784594,78.691011,92.99
CHETTINAD SERVICE,TRICHY,10.784577,78.691038,92.99
G.N. CHAKRAPANI CHETTY & SONS,TRICHY,10.804935,78.685875,92.99
K.M.V.N. & N. MUTHUKRISHNAN,MUSIRI,10.952598,78.437893,93.05
MANI SERVICE,TRICHY,10.9110258,78.6993952,92.88
R YESODHAI,TRICHY,10.79623,78.681141,92.99
MRV SUPPLIES,TRICHY,10.88135,78.819586,92.94
RAJA AGENCIES,TRICHY,10.77549053,78.68469357,92.99
PARANI & CO,TRICHY,10.78481,78.777135,92.78
PARI FUEL FILLING SERVICE,TRICHY,10.873647,78.707594,92.99
R. VENUGOPAL REDDIAR,TRICHY,10.703686,78.624473,92.93
SUBAGHA AGENCIES,TRICHY,10.813371,78.711762,92.99
TVS MOBILITY PRIVATE LIMITED,TRICHY,10.7880856,78.6958777,92.99
TAJMAHAL ENTERPRISES,TRICHY,10.82720419,78.6856994,92.99
V.S.V & M.K.D.,THURAIYUR,11.135427,78.591285,93.22
LAXMI ENTERPRISES,NATHAM,10.22556539,78.23003769,93.62
T.RAJAGOPAL IYENGAR & SONS,DINDIGUL,10.449864,77.949414,93.33
VADAMADURAI AUTOMOBILES,VADAMADURAI,10.435777,78.08655,93.2
A.M.P. KUNJTHAPATHAM & CO,ARIYALUR,11.1334,79.070915,93.36
KARTHIK AGENCIES,TRICHY,11.004617,78.788761,93.01
K. NARAYANASWAMY,PERAMBALUR,11.238762,78.865067,93.29
N. RANGARAJAN & CO,JAYAMKONDAM,11.21256,79.36776,93.65
JEYAM & CO,DEVAKOTTAI,9.949644,78.819043,93.75
JEYAM & CO,KARAIKUDI,10.070713,78.759937,93.63
JEYAM & CO,TIRUPATTUR,10.110861,78.59656,93.65
JEYAM & CO,KANADUKATHAN,10.173387,78.776323,93.47
JEYAM & CO,KOTTAMPATTI,10.220385,78.372959,93.51
SKC TRADERS,RS MANGALAM,9.637314,78.862526,94
K.M.V.N. & N. PREMKUMAR,KULITHALAI,10.94297,78.414213,92.96
GHUMATKAR PETROLEUM,KATUREVASTI,18.853394,73.887532,90.76
ABHISHEK SRVICE CENTRE,MUMBAI,19.112722,72.888648,89.98
SRI SAKTHI PETROFIL,"KAVUNDAMPALAYAM, COIMBATORE",11.040495,76.948826,92.91
SOUNDRI AGENCIES,TIRUPPUR,11.081561,77.367005,93.06
ASHOKA SERVICE CENTRE,COIMBATORE,10.995359,76.974602,92.91
MEENATCHI AGENCIES,COIMBATORE,11.021945,76.914794,92.91
A.R.S.CEEMATI AGENCIES,TIRUPPUR,11.128177,77.341229,93.06
ANAMALLAI TRADING COMPANY,ANAMALAIS,10.578761,76.934786,93.27
CHINTHAMANI COOPERATIVE SUPER MARK,COIMBATORE,11.013645,76.954662,92.91
COIMBATORE LORRY OWNERS ASSOCN.,COIMBATORE,10.986601,76.961803,92.91
COIMBATORE AUTO SERVICE,COIMBATORE,10.984078,76.928245,92.91
JAISHREE CORPORATION,COIMBATORE,11.012897,76.98575,92.91
SRI KARUNA,COIMBATORE,10.996942,76.981483,92.91
KARTHIKEYAN & CO.,TIRUPPUR,11.117022,77.334283,93.06
K.RANGASWAMY NAIDU SONS,PERINAYAKANPALAYAM,11.14168733,76.94206238,92.96
KUMARAVEL AGENCIES,POLLACHI,10.658754,77.058982,93.11
M.K.ARUMUGAM,POLLACHI,10.78012,77.01513,92.95
M.K.ARUMUGAM,MALAYANDIPATNAM,10.551761,77.000992,93.25
LAKSHMI & CO.,METTUPALAYAM,11.314104,76.929359,93.2
P.NATESAN COMPANY,VALPARAI,10.328074,76.955874,93.97
NELAR,COIMBATORE,10.994046,76.965119,92.91
N.MAHALINGAM & CO.,POLLACHI,10.667991,77.007135,93.11
N.MAHALINGAM & CO.,UDUMALPET,10.589069,77.243014,93.36
P.MALLAIYAN & CO.,MADUKKARAI,10.891891,76.922427,92.96
POLLACHI TALUK LORRY URIMAIYALAR SA,POLLACHI,10.655723,77.003785,93.11
